label,title_word_count,title_char_count,title_avg_word_length,title_exclamation_count,title_question_count,title_digit_count,title_uppercase_word_count,text_word_count,text_char_count,text_avg_word_length,text_exclamation_count,text_question_count,text_digit_count,text_uppercase_word_count
1,11,70,6.363636363636363,0,0,0,5,382,2183,5.714659685863874,0,2,5,11
0,16,83,5.1875,0,0,0,2,1230,7344,5.970731707317073,0,1,53,16
0,15,105,7.0,0,0,0,0,707,4291,6.069306930693069,0,2,24,4
0,15,100,6.666666666666667,0,1,0,0,537,3261,6.072625698324022,1,1,4,4
1,10,57,5.7,0,0,0,1,193,1124,5.823834196891192,0,0,7,7
0,8,70,8.75,0,0,0,0,296,1837,6.206081081081081,0,0,11,1
1,14,85,6.071428571428571,0,0,0,0,352,2050,5.823863636363637,0,0,27,3
0,10,62,6.2,0,0,0,0,64,389,6.078125,0,0,0,1
0,9,53,5.888888888888889,0,0,0,0,311,1976,6.353697749196141,0,0,6,4
0,10,60,6.0,0,0,0,0,418,2546,6.090909090909091,0,0,36,3
0,13,70,5.384615384615385,0,0,0,0,1038,6089,5.866088631984586,0,0,39,1
0,11,85,7.7272727272727275,0,0,3,0,39,244,6.256410256410256,0,0,3,1
1,10,87,8.7,0,0,0,1,312,1778,5.698717948717949,0,0,10,4
1,23,122,5.304347826086956,0,1,2,8,1642,9971,6.072472594397077,0,4,62,43
1,10,82,8.2,0,0,0,1,242,1510,6.239669421487603,0,0,12,11
1,14,94,6.714285714285714,1,0,0,13,639,3699,5.788732394366197,0,4,11,0
1,11,81,7.363636363636363,0,0,0,0,680,4374,6.432352941176471,0,0,24,5
1,15,106,7.066666666666666,0,0,0,1,372,1954,5.252688172043011,0,0,2,2
0,9,55,6.111111111111111,0,0,4,0,1266,7875,6.220379146919432,0,1,85,18
0,9,64,7.111111111111111,0,0,0,1,267,1866,6.98876404494382,0,0,7,8
1,16,99,6.1875,0,0,0,2,246,1402,5.699186991869919,0,1,16,1
0,14,81,5.785714285714286,0,0,1,1,582,3506,6.024054982817869,1,0,13,0
0,12,72,6.0,0,0,0,0,208,1253,6.024038461538462,0,0,1,4
0,9,63,7.0,0,0,0,0,313,1790,5.718849840255591,0,0,14,9
1,12,77,6.416666666666667,0,0,0,0,34,196,5.764705882352941,0,0,2,0
0,10,71,7.1,0,0,0,0,201,1198,5.960199004975125,0,0,0,8
1,12,82,6.833333333333333,0,0,0,2,267,1468,5.49812734082397,0,1,0,1
1,9,56,6.222222222222222,0,0,0,2,18,99,5.5,0,0,0,0
0,15,93,6.2,0,0,0,1,163,962,5.901840490797546,0,0,4,1
0,12,73,6.083333333333333,0,0,0,0,579,3670,6.338514680483592,0,0,36,7
1,10,70,7.0,0,0,0,1,484,2992,6.181818181818182,0,0,17,18
0,11,66,6.0,0,0,0,1,83,538,6.481927710843373,0,0,0,3
0,9,58,6.444444444444445,0,0,0,0,82,558,6.804878048780488,0,0,4,2
1,12,71,5.916666666666667,0,0,0,0,592,3391,5.72804054054054,0,4,2,2
1,17,120,7.0588235294117645,0,0,0,3,269,1617,6.011152416356877,0,3,0,1
0,12,76,6.333333333333333,0,0,0,1,151,929,6.152317880794702,0,0,10,1
0,10,66,6.6,0,0,0,0,349,2142,6.137535816618911,0,0,21,5
0,14,81,5.785714285714286,0,0,0,0,984,5927,6.0233739837398375,0,4,33,1
0,11,69,6.2727272727272725,0,0,0,0,713,4201,5.892005610098177,0,0,25,5
1,16,109,6.8125,1,0,0,2,459,2867,6.246187363834423,1,0,21,36
1,5,31,6.2,0,0,0,0,248,1484,5.983870967741935,0,0,16,5
1,19,124,6.526315789473684,1,1,0,3,245,1405,5.73469387755102,0,1,6,4
1,11,82,7.454545454545454,0,0,0,3,307,1855,6.042345276872964,0,0,3,4
1,14,95,6.785714285714286,0,0,0,3,317,1794,5.659305993690852,3,0,14,22
0,7,63,9.0,0,0,0,0,290,1843,6.355172413793103,0,0,13,1
1,6,53,8.833333333333334,0,0,4,2,156,1054,6.756410256410256,0,1,21,12
1,12,91,7.583333333333333,0,0,0,0,456,2527,5.541666666666667,0,4,0,2
1,12,82,6.833333333333333,0,0,0,0,423,2585,6.111111111111111,0,0,20,5
1,19,108,5.684210526315789,0,1,0,1,1368,8036,5.874269005847953,1,3,23,27
1,13,82,6.3076923076923075,0,0,0,1,772,4523,5.858808290155441,0,6,11,5
1,13,91,7.0,0,0,0,0,593,4210,7.099494097807757,0,10,140,32
1,9,59,6.555555555555555,0,0,0,9,402,2399,5.967661691542289,0,0,31,1
0,8,56,7.0,0,0,0,0,237,1550,6.540084388185654,0,0,8,3
0,11,62,5.636363636363637,0,0,0,1,75,475,6.333333333333333,0,0,0,2
1,14,97,6.928571428571429,1,0,0,3,700,4312,6.16,0,0,23,2
0,9,78,8.666666666666666,0,0,0,0,162,1044,6.444444444444445,0,0,4,3
1,15,101,6.733333333333333,0,0,0,0,579,3403,5.877374784110535,0,1,9,8
1,19,103,5.421052631578948,0,0,0,0,254,1560,6.141732283464567,3,0,2,0
0,11,76,6.909090909090909,0,0,0,1,160,1018,6.3625,0,0,0,4
0,18,96,5.333333333333333,0,0,0,1,1314,7699,5.859208523592085,0,1,66,7
0,7,58,8.285714285714286,0,0,0,0,434,2759,6.357142857142857,0,0,0,12
0,18,109,6.055555555555555,0,0,4,0,909,4925,5.418041804180418,2,6,29,5
1,17,76,4.470588235294118,0,0,0,1,263,1480,5.6273764258555135,0,2,6,2
0,9,64,7.111111111111111,0,0,0,0,303,1890,6.237623762376238,0,0,22,1
0,7,50,7.142857142857143,0,0,0,0,460,2782,6.047826086956522,0,0,2,9
0,19,104,5.473684210526316,0,0,0,0,1103,6741,6.111514052583862,2,0,6,8
1,15,99,6.6,1,0,0,4,186,1082,5.817204301075269,0,1,0,2
0,10,61,6.1,0,0,0,0,468,2717,5.805555555555555,0,0,18,3
0,12,79,6.583333333333333,0,0,0,0,144,848,5.888888888888889,0,0,0,1
1,8,65,8.125,0,0,0,0,991,6569,6.628657921291625,2,3,43,8
0,14,92,6.571428571428571,0,0,0,2,760,4940,6.5,3,0,54,13
0,10,70,7.0,0,0,0,0,736,4815,6.542119565217392,1,0,9,8
0,9,59,6.555555555555555,0,0,0,0,460,2930,6.369565217391305,0,0,20,1
0,10,72,7.2,0,0,0,0,49,348,7.1020408163265305,0,0,0,2
1,12,73,6.083333333333333,0,0,0,3,320,2013,6.290625,0,0,0,1
1,5,40,8.0,0,0,0,0,417,2739,6.568345323741007,0,0,9,2
1,16,106,6.625,0,0,5,0,388,2463,6.347938144329897,3,0,30,3
0,10,67,6.7,0,0,0,0,69,445,6.449275362318841,0,0,0,1
0,8,60,7.5,0,0,0,1,120,786,6.55,0,0,1,3
0,12,73,6.083333333333333,0,0,4,0,122,791,6.483606557377049,0,0,15,2
0,13,67,5.153846153846154,0,1,0,0,1049,6246,5.954242135367016,0,1,24,1
0,11,83,7.545454545454546,0,0,0,0,296,1841,6.219594594594595,0,0,0,1
1,11,61,5.545454545454546,0,0,2,0,47,331,7.042553191489362,0,0,31,0
0,10,75,7.5,0,0,0,0,247,1583,6.4089068825910935,0,0,0,0
0,14,76,5.428571428571429,0,0,0,0,1136,6706,5.903169014084507,0,2,71,10
0,10,68,6.8,0,0,0,0,1265,8127,6.424505928853755,0,0,66,22
1,12,75,6.25,2,0,0,6,17,136,8.0,0,0,11,1
0,17,91,5.352941176470588,0,0,2,0,808,4824,5.97029702970297,0,0,38,3
1,19,124,6.526315789473684,1,0,0,5,905,4965,5.486187845303867,0,1,16,2
1,12,83,6.916666666666667,0,0,0,0,358,2274,6.351955307262569,0,0,2,2
1,10,66,6.6,0,0,0,0,326,1927,5.911042944785276,0,0,34,6
1,16,90,5.625,0,0,5,1,103,526,5.106796116504855,0,0,9,0
1,19,131,6.894736842105263,0,0,1,7,303,2157,7.118811881188119,0,0,39,3
0,9,79,8.777777777777779,0,0,0,0,265,1682,6.347169811320755,1,1,10,1
0,14,84,6.0,0,0,0,0,1097,6764,6.165907019143118,2,2,63,3
1,10,60,6.0,0,0,0,0,1210,7068,5.841322314049587,0,0,44,4
0,8,54,6.75,0,0,0,0,172,1121,6.517441860465116,0,0,2,2
1,13,90,6.923076923076923,0,1,0,2,617,3375,5.47001620745543,2,1,4,2
1,14,97,6.928571428571429,0,0,0,2,451,2397,5.314855875831485,0,0,7,0
0,11,73,6.636363636363637,0,0,0,0,535,3216,6.011214953271028,0,0,18,3
1,13,80,6.153846153846154,2,0,0,8,195,1207,6.18974358974359,2,0,15,18
1,4,24,6.0,0,1,0,0,252,1490,5.912698412698413,1,1,18,5
1,14,75,5.357142857142857,0,0,0,3,535,3194,5.970093457943925,1,0,89,30
0,4,31,7.75,0,0,0,0,2154,12701,5.896471680594243,0,10,47,50
0,8,63,7.875,0,0,0,0,359,2212,6.161559888579387,0,0,17,3
0,14,84,6.0,0,0,4,0,584,3571,6.114726027397261,0,1,67,9
0,12,76,6.333333333333333,0,0,0,0,86,523,6.0813953488372094,0,0,0,3
1,8,49,6.125,0,0,0,0,376,2319,6.167553191489362,1,1,8,2
1,11,94,8.545454545454545,0,0,0,2,424,2777,6.5495283018867925,1,0,20,9
0,9,62,6.888888888888889,0,0,0,0,569,3645,6.40597539543058,0,0,15,9
0,10,58,5.8,0,0,0,1,410,2444,5.9609756097560975,0,0,27,7
1,11,79,7.181818181818182,0,0,0,1,326,1928,5.914110429447852,0,1,0,0
1,15,104,6.933333333333334,0,0,2,1,550,3128,5.6872727272727275,1,1,2,1
0,7,51,7.285714285714286,0,0,0,0,356,2221,6.23876404494382,0,0,19,8
0,10,78,7.8,0,0,0,0,283,1934,6.833922261484099,0,0,2,2
1,14,87,6.214285714285714,1,0,0,6,0,1,0.0,0,0,0,0
1,10,56,5.6,0,0,4,0,2457,14931,6.076923076923077,1,7,69,14
1,15,88,5.866666666666666,0,0,0,3,325,1915,5.892307692307693,0,0,0,1
0,11,76,6.909090909090909,0,0,0,1,103,661,6.41747572815534,0,0,2,2
1,13,87,6.6923076923076925,0,0,0,0,74,434,5.864864864864865,0,0,0,1
0,8,61,7.625,0,0,0,0,530,3498,6.6,0,0,0,2
1,12,75,6.25,0,0,0,2,469,2586,5.513859275053305,0,0,9,3
0,9,61,6.777777777777778,0,0,0,1,807,5266,6.52540272614622,0,0,24,6
1,6,40,6.666666666666667,0,1,0,0,565,3339,5.909734513274336,0,1,73,8
1,14,90,6.428571428571429,0,0,0,1,391,2370,6.061381074168798,0,0,21,4
1,11,78,7.090909090909091,0,0,0,2,269,1623,6.033457249070632,2,0,5,2
0,14,78,5.571428571428571,0,0,8,0,1276,7898,6.189655172413793,4,0,54,2
0,10,71,7.1,0,0,0,0,260,1622,6.2384615384615385,0,0,6,4
1,9,52,5.777777777777778,0,0,0,0,0,1,0.0,0,0,0,0
1,13,93,7.153846153846154,0,0,0,1,526,3169,6.024714828897339,0,1,19,28
1,4,89,22.25,0,0,0,0,1122,17278,15.39928698752228,0,0,22,519
1,15,87,5.8,1,0,0,5,157,929,5.917197452229299,0,1,0,1
0,9,51,5.666666666666667,0,0,0,0,472,3000,6.3559322033898304,0,0,5,12
1,12,83,6.916666666666667,0,0,0,0,538,2993,5.563197026022305,0,2,3,2
0,11,74,6.7272727272727275,0,0,0,1,118,755,6.398305084745763,0,0,0,4
0,9,56,6.222222222222222,0,0,0,0,385,2262,5.875324675324675,0,0,10,4
1,15,81,5.4,0,0,1,0,213,1220,5.727699530516432,0,0,7,2
0,11,77,7.0,0,0,0,1,401,2576,6.423940149625935,0,0,14,6
0,18,76,4.222222222222222,0,0,0,0,1413,8049,5.6963906581740975,0,0,55,0
1,14,79,5.642857142857143,0,0,1,1,372,2153,5.787634408602151,0,1,28,2
1,14,68,4.857142857142857,0,0,0,0,805,4794,5.95527950310559,0,2,26,6
1,13,76,5.846153846153846,0,0,0,1,354,1927,5.443502824858757,0,3,0,1
0,10,65,6.5,0,0,0,0,201,1210,6.019900497512438,0,0,8,4
0,7,63,9.0,0,0,0,0,451,2719,6.028824833702883,0,0,6,3
0,15,82,5.466666666666667,0,0,0,0,70,428,6.114285714285714,0,0,0,1
0,12,75,6.25,0,0,3,0,636,3964,6.232704402515723,0,0,23,2
0,11,68,6.181818181818182,0,0,0,0,1031,6673,6.472356935014549,0,0,52,18
0,12,73,6.083333333333333,0,0,0,1,130,802,6.1692307692307695,0,0,2,3
1,12,67,5.583333333333333,1,0,0,5,135,883,6.54074074074074,0,0,3,1
0,9,64,7.111111111111111,0,0,0,0,68,414,6.088235294117647,0,0,0,5
1,10,56,5.6,0,0,0,1,724,4314,5.958563535911602,0,1,20,5
1,16,128,8.0,0,0,0,4,1057,6474,6.1248817407757805,0,0,40,3
0,9,64,7.111111111111111,0,0,0,0,651,4078,6.2642089093702,0,0,67,2
0,10,55,5.5,0,0,0,0,670,4128,6.161194029850746,0,0,42,10
1,8,60,7.5,0,0,0,0,762,4772,6.26246719160105,0,3,41,7
1,19,109,5.7368421052631575,1,0,0,4,55,266,4.836363636363636,1,0,4,1
0,8,52,6.5,0,0,0,0,1644,10056,6.116788321167883,0,5,102,8
0,8,64,8.0,0,0,0,0,436,2707,6.208715596330276,0,0,19,11
0,9,62,6.888888888888889,0,0,0,0,704,4158,5.90625,0,0,14,1
1,7,45,6.428571428571429,0,0,0,0,248,1309,5.278225806451613,0,1,0,0
0,8,45,5.625,0,0,0,0,178,1111,6.241573033707865,0,0,4,2
1,10,74,7.4,0,0,0,1,568,3202,5.637323943661972,1,0,10,3
0,12,71,5.916666666666667,0,0,0,1,1208,7713,6.384933774834437,0,0,103,8
0,14,86,6.142857142857143,0,0,0,0,478,2757,5.7677824267782425,0,1,0,4
0,9,56,6.222222222222222,0,0,0,0,110,683,6.209090909090909,0,0,0,2
0,11,75,6.818181818181818,0,0,0,0,90,543,6.033333333333333,0,0,11,2
1,11,73,6.636363636363637,0,0,0,0,1064,6643,6.243421052631579,0,0,13,8
0,12,100,8.333333333333334,0,0,0,0,331,1977,5.972809667673716,0,3,6,2
0,10,61,6.1,0,0,0,0,281,1912,6.804270462633452,0,0,2,4
1,10,48,4.8,0,0,0,0,863,5539,6.418308227114716,1,1,6,2
0,13,89,6.846153846153846,0,0,0,0,319,2020,6.332288401253918,0,0,7,2
1,16,112,7.0,0,0,0,0,1834,10803,5.890403489640131,1,11,55,28
0,15,80,5.333333333333333,0,0,2,0,1291,7464,5.781564678543765,1,0,90,8
0,9,59,6.555555555555555,0,0,0,0,83,516,6.216867469879518,0,0,0,2
0,11,60,5.454545454545454,0,0,0,0,2881,17121,5.942728219368275,1,8,70,33
1,17,130,7.647058823529412,0,0,0,6,636,4100,6.446540880503145,0,1,6,18
1,14,99,7.071428571428571,0,0,0,0,384,2350,6.119791666666667,9,3,38,19
1,15,85,5.666666666666667,0,0,0,1,496,2707,5.457661290322581,0,1,15,5
0,11,63,5.7272727272727275,0,0,0,0,403,2547,6.320099255583126,0,0,22,1
1,16,96,6.0,0,0,0,0,299,1870,6.254180602006689,1,5,48,5
1,10,83,8.3,1,0,6,2,212,1446,6.820754716981132,3,0,8,4
0,8,58,7.25,0,0,0,0,777,5115,6.583011583011583,0,0,14,30
0,10,68,6.8,0,0,0,0,353,2189,6.201133144475921,0,0,14,3
0,12,84,7.0,0,0,0,1,40,280,7.0,0,0,0,1
1,14,96,6.857142857142857,0,0,0,1,298,1904,6.389261744966443,0,0,2,5
0,8,46,5.75,0,0,2,0,152,937,6.1644736842105265,0,0,13,1
0,8,55,6.875,0,0,0,0,75,472,6.293333333333333,0,0,0,5
0,7,51,7.285714285714286,0,0,0,0,194,1266,6.525773195876289,0,0,5,3
0,16,110,6.875,0,0,0,1,1045,6175,5.909090909090909,0,1,13,8
0,9,61,6.777777777777778,0,0,0,0,400,2423,6.0575,0,0,30,4
0,11,72,6.545454545454546,0,0,2,0,260,1605,6.173076923076923,0,0,34,2
1,5,25,5.0,0,0,0,0,212,1312,6.188679245283019,0,0,17,4
0,14,92,6.571428571428571,0,0,0,2,166,1128,6.795180722891566,0,0,0,1
1,15,111,7.4,0,0,0,1,107,780,7.289719626168225,2,0,22,6
1,16,113,7.0625,0,0,0,5,367,2085,5.6811989100817435,3,0,62,4
1,17,124,7.294117647058823,0,0,0,4,128,754,5.890625,1,0,3,3
1,7,43,6.142857142857143,0,0,0,0,25,137,5.48,0,0,0,1
0,9,52,5.777777777777778,0,0,0,0,85,546,6.423529411764706,0,0,0,1
1,11,84,7.636363636363637,0,0,0,1,316,2000,6.329113924050633,0,0,10,3
1,10,68,6.8,0,0,0,0,425,2371,5.578823529411765,0,1,0,0
0,8,63,7.875,0,0,0,0,117,690,5.897435897435898,0,0,0,1
1,14,85,6.071428571428571,0,0,0,0,477,2863,6.0020964360587,0,1,18,4
0,13,74,5.6923076923076925,0,0,0,0,798,4979,6.239348370927318,0,0,21,13
1,16,100,6.25,0,0,0,7,0,1,0.0,0,0,0,0
1,13,71,5.461538461538462,0,0,4,0,57,359,6.298245614035087,0,0,0,0
1,12,90,7.5,1,0,0,2,0,1,0.0,0,0,0,0
1,17,111,6.529411764705882,0,0,0,1,468,2723,5.818376068376068,1,0,0,6
1,15,113,7.533333333333333,1,0,0,4,0,1,0.0,0,0,0,0
0,15,81,5.4,0,0,0,0,847,5008,5.912632821723731,0,1,22,8
1,20,162,8.1,0,0,3,5,217,1284,5.917050691244239,0,0,2,3
0,10,71,7.1,0,0,0,1,287,1796,6.2578397212543555,0,0,16,7
0,10,56,5.6,0,0,0,0,623,3864,6.202247191011236,0,0,13,5
0,11,64,5.818181818181818,0,0,0,0,200,1189,5.945,0,0,2,6
0,12,68,5.666666666666667,0,0,0,0,333,2000,6.006006006006006,0,0,6,1
0,14,83,5.928571428571429,0,0,0,1,1040,6188,5.95,0,4,4,13
0,9,58,6.444444444444445,0,0,0,0,324,1981,6.114197530864198,0,1,12,0
0,9,60,6.666666666666667,0,0,0,0,373,2254,6.042895442359249,0,0,8,4
0,12,80,6.666666666666667,0,0,2,1,130,825,6.346153846153846,0,0,4,2
0,10,67,6.7,0,0,0,0,857,5176,6.039673278879813,0,0,10,9
0,10,67,6.7,0,0,0,0,519,3286,6.331406551059731,0,0,25,5
1,15,91,6.066666666666666,0,0,0,2,515,3251,6.312621359223301,0,2,48,29
0,13,75,5.769230769230769,0,0,2,0,1213,7210,5.943940643033801,0,4,3,1
0,11,67,6.090909090909091,0,0,0,1,782,4988,6.378516624040921,0,0,0,11
1,16,84,5.25,0,0,0,3,332,1897,5.713855421686747,1,1,0,6
0,12,90,7.5,0,0,0,1,684,4238,6.195906432748538,0,4,4,4
1,8,37,4.625,0,0,1,0,483,2724,5.6397515527950315,5,8,21,10
1,17,110,6.470588235294118,2,0,0,7,0,1,0.0,0,0,0,0
1,14,94,6.714285714285714,0,0,0,1,622,3811,6.127009646302251,0,1,11,1
1,13,91,7.0,0,0,0,4,1259,7803,6.197776012708498,0,0,26,15
0,7,61,8.714285714285714,0,0,0,0,349,2172,6.223495702005731,1,1,43,3
1,7,69,9.857142857142858,0,0,0,0,75,512,6.826666666666667,0,0,8,2
1,16,108,6.75,1,0,0,7,252,1411,5.599206349206349,4,0,2,4
0,10,78,7.8,0,0,0,0,235,1342,5.7106382978723405,0,0,1,30
0,8,62,7.75,0,0,0,0,171,999,5.842105263157895,0,0,4,3
0,18,95,5.277777777777778,0,0,0,1,1281,7826,6.109289617486339,0,0,9,9
1,12,86,7.166666666666667,0,0,0,0,336,1882,5.601190476190476,0,2,0,0
1,17,108,6.352941176470588,0,1,0,2,0,1,0.0,0,0,0,0
0,14,71,5.071428571428571,0,0,0,0,441,2702,6.126984126984127,0,0,7,2
0,10,62,6.2,0,0,2,1,391,2454,6.276214833759591,0,0,17,14
1,9,59,6.555555555555555,0,0,0,3,261,1527,5.850574712643678,0,0,9,1
1,9,71,7.888888888888889,0,0,0,0,745,4701,6.31006711409396,0,0,56,5
1,12,77,6.416666666666667,1,0,0,3,811,4909,6.0530209617755855,0,0,33,2
1,12,80,6.666666666666667,0,0,0,1,394,2451,6.220812182741117,0,0,18,5
1,14,88,6.285714285714286,0,0,1,0,76,460,6.052631578947368,0,0,7,1
1,11,70,6.363636363636363,0,0,0,0,358,2003,5.594972067039106,0,0,6,7
1,21,142,6.761904761904762,1,2,1,3,55,314,5.709090909090909,5,4,1,1
0,13,70,5.384615384615385,0,0,0,0,390,2252,5.774358974358974,0,0,29,8
1,12,82,6.833333333333333,0,1,0,1,1695,11213,6.615339233038348,1,3,118,38
0,16,83,5.1875,0,0,0,0,1104,6794,6.153985507246377,0,1,16,6
0,15,83,5.533333333333333,0,0,0,0,929,5550,5.974165769644779,0,1,29,7
0,10,57,5.7,0,0,2,0,156,992,6.358974358974359,0,0,2,1
1,13,70,5.384615384615385,0,0,1,0,134,866,6.462686567164179,0,0,8,26
1,17,82,4.823529411764706,0,0,0,2,504,2889,5.732142857142857,0,0,18,1
0,11,74,6.7272727272727275,0,0,0,0,1178,6997,5.939728353140917,0,0,36,8
0,16,98,6.125,0,0,0,0,320,1865,5.828125,0,0,5,4
1,16,99,6.1875,0,0,6,2,360,2198,6.105555555555555,0,0,19,4
1,4,27,6.75,0,0,0,0,615,4033,6.557723577235772,0,8,6,2
0,12,62,5.166666666666667,0,0,0,0,488,2922,5.987704918032787,0,2,7,5
1,15,115,7.666666666666667,0,0,2,10,741,4694,6.33468286099865,0,1,15,12
0,10,61,6.1,0,0,0,1,85,496,5.8352941176470585,0,0,9,5
1,9,65,7.222222222222222,0,0,0,2,640,4401,6.8765625,0,2,38,31
0,9,55,6.111111111111111,0,0,0,0,82,461,5.621951219512195,0,0,2,1
1,7,35,5.0,0,0,1,0,1296,7626,5.8842592592592595,1,4,21,15
0,10,65,6.5,0,0,0,0,364,2189,6.013736263736264,0,0,0,3
1,9,61,6.777777777777778,0,0,0,1,273,1513,5.542124542124542,0,0,5,3
1,14,74,5.285714285714286,1,0,0,3,472,3007,6.370762711864407,0,0,17,5
1,14,88,6.285714285714286,0,0,0,1,332,2070,6.234939759036145,0,0,12,1
0,17,101,5.9411764705882355,0,0,0,0,874,5273,6.033180778032037,0,0,44,15
0,13,60,4.615384615384615,0,0,0,0,1537,9298,6.049446974625894,3,5,20,5
0,18,89,4.944444444444445,0,0,0,0,1454,8678,5.968363136176066,0,0,62,5
1,13,77,5.923076923076923,1,0,0,3,270,1399,5.181481481481481,0,0,0,1
0,10,66,6.6,0,0,0,0,436,2702,6.197247706422019,0,0,19,7
1,20,147,7.35,0,0,0,2,224,1363,6.084821428571429,1,1,5,3
1,26,178,6.846153846153846,0,0,0,2,386,2327,6.028497409326425,1,2,0,1
0,9,61,6.777777777777778,0,0,0,0,410,2493,6.080487804878048,0,0,23,1
0,10,70,7.0,0,0,0,0,706,4393,6.222379603399434,0,1,87,8
0,13,78,6.0,0,0,0,0,779,4741,6.086007702182285,0,1,33,2
0,9,77,8.555555555555555,0,0,0,0,521,3257,6.251439539347409,0,0,30,8
1,10,69,6.9,0,0,0,1,214,1301,6.079439252336448,0,0,9,9
1,17,132,7.764705882352941,1,1,0,1,0,1,0.0,0,0,0,0
1,16,109,6.8125,0,0,0,9,606,3565,5.882838283828383,0,0,4,2
1,15,108,7.2,2,0,0,7,377,2234,5.925729442970822,4,3,3,4
1,14,89,6.357142857142857,0,0,0,1,314,1912,6.089171974522293,0,0,0,2
1,10,69,6.9,0,0,0,1,262,1575,6.011450381679389,0,0,17,2
0,9,54,6.0,0,0,0,0,408,2679,6.5661764705882355,0,0,13,5
1,12,74,6.166666666666667,1,0,0,3,481,3017,6.272349272349272,1,2,122,2
1,16,101,6.3125,0,0,0,0,213,1298,6.093896713615023,0,0,2,0
1,15,99,6.6,0,0,0,3,174,1108,6.367816091954023,0,0,0,1
0,9,70,7.777777777777778,0,0,0,0,80,509,6.3625,0,0,0,2
1,13,75,5.769230769230769,0,0,2,0,1670,9431,5.647305389221557,0,2,34,9
0,11,83,7.545454545454546,0,0,0,1,779,5146,6.605905006418485,0,0,38,10
0,8,54,6.75,0,0,0,0,280,1812,6.4714285714285715,0,0,7,2
0,20,130,6.5,0,0,0,0,3911,22370,5.71976476604449,0,13,44,4
1,17,92,5.411764705882353,0,0,0,2,511,3059,5.986301369863014,0,0,28,2
0,12,64,5.333333333333333,0,0,6,0,206,1191,5.781553398058253,0,0,23,3
1,20,117,5.85,0,0,4,0,1251,7936,6.343725019984013,2,5,44,10
1,8,49,6.125,0,0,0,0,747,4463,5.974564926372155,0,0,20,10
1,6,46,7.666666666666667,0,0,0,0,22,169,7.681818181818182,0,0,0,0
1,24,173,7.208333333333333,1,0,0,8,542,3442,6.350553505535055,0,0,23,4
0,10,61,6.1,0,0,0,1,73,451,6.178082191780822,0,0,2,1
0,8,48,6.0,0,0,2,0,353,2230,6.317280453257791,0,0,15,5
1,16,114,7.125,0,0,0,3,532,3092,5.81203007518797,1,5,12,6
0,8,57,7.125,0,0,0,0,406,2597,6.396551724137931,0,0,8,7
1,14,107,7.642857142857143,0,0,2,2,432,2517,5.826388888888889,3,1,9,2
1,7,39,5.571428571428571,0,0,0,0,0,1,0.0,0,0,0,0
0,11,76,6.909090909090909,0,0,0,0,159,1043,6.559748427672956,0,0,0,1
0,13,73,5.615384615384615,0,0,3,0,296,1744,5.891891891891892,0,0,28,2
0,11,79,7.181818181818182,0,0,0,0,1368,8923,6.52266081871345,0,4,32,6
0,9,65,7.222222222222222,0,0,0,1,407,2494,6.127764127764128,0,0,12,12
0,7,45,6.428571428571429,0,0,0,0,347,2142,6.172910662824208,0,0,19,3
0,11,66,6.0,0,0,0,0,426,2629,6.171361502347418,0,0,17,1
0,18,93,5.166666666666667,0,0,0,0,534,3003,5.623595505617978,0,2,3,1
0,11,64,5.818181818181818,0,0,0,1,84,510,6.071428571428571,0,0,0,3
0,10,66,6.6,0,0,0,0,183,1138,6.218579234972678,0,0,0,3
1,20,121,6.05,0,0,2,7,212,1162,5.481132075471698,0,0,6,0
0,10,79,7.9,0,0,0,0,357,2248,6.296918767507003,0,0,10,1
1,17,92,5.411764705882353,0,0,0,1,405,2314,5.713580246913581,0,0,0,5
0,12,77,6.416666666666667,0,0,0,0,168,1053,6.267857142857143,0,0,8,2
1,21,120,5.714285714285714,0,0,4,5,440,2701,6.138636363636364,0,1,47,15
0,9,67,7.444444444444445,0,0,0,0,86,515,5.988372093023256,0,0,14,2
0,10,74,7.4,0,0,0,0,855,5543,6.4830409356725145,0,1,16,3
1,11,81,7.363636363636363,0,0,0,1,303,1743,5.752475247524752,5,1,9,2
1,16,109,6.8125,0,0,0,0,533,2995,5.619136960600375,2,1,13,2
0,11,70,6.363636363636363,0,0,0,2,415,2730,6.578313253012048,0,0,37,11
1,16,90,5.625,0,0,0,3,288,1867,6.482638888888889,1,0,20,16
0,12,70,5.833333333333333,0,0,0,0,1231,7345,5.966693744922827,0,3,27,2
0,10,70,7.0,0,0,0,0,337,2276,6.753709198813056,0,0,0,7
1,10,54,5.4,0,0,0,0,252,1615,6.408730158730159,1,1,6,2
1,9,57,6.333333333333333,0,0,0,1,32,199,6.21875,0,0,0,0
1,7,48,6.857142857142857,0,1,0,3,24,126,5.25,0,1,0,0
0,14,91,6.5,0,0,0,0,1123,7085,6.308993766696349,0,2,22,5
0,11,65,5.909090909090909,0,0,0,1,834,5221,6.2601918465227815,0,0,34,19
0,11,62,5.636363636363637,0,1,0,0,368,2309,6.274456521739131,0,0,52,7
0,14,81,5.785714285714286,0,0,0,0,107,611,5.710280373831775,0,0,8,1
0,12,72,6.0,0,0,0,0,673,4095,6.0846953937592865,0,0,36,18
0,8,67,8.375,0,0,0,0,896,5322,5.939732142857143,1,0,10,4
1,9,72,8.0,0,0,0,0,244,1513,6.200819672131147,0,0,0,7
